Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
1.47,0.02,0.45,-0.04,0.45,6.131,6.532,11.058,0.077,0.173,0.982,1,0,38.04,,,,,,,Random,N/A
1.48,0.03,0.44,-0.05,0.45,6.131,6.589,11.459,0.031,0.178,0.984,1,0,46.28,,,,,,,Random,N/A
1.49,0.02,0.44,-0.06,0.45,6.188,6.532,11.918,0,0.205,0.979,1,0,55.87,,,,,,,Random,N/A
1.5,0.03,0.43,-0.07,0.44,6.188,6.303,12.490,-0.003,0.215,0.977,1,0,67.71,,,,,,,Random,N/A
1.51,0.04,0.41,-0.07,0.42,6.188,5.901,13.121,0.035,0.191,0.981,1,0,80.77,,,,,,,Random,N/A
1.52,0.04,0.41,-0.07,0.42,6.188,5.386,13.751,0.075,0.216,0.973,1,0,90.93,,,,,,,Random,N/A
1.53,0.05,0.4,-0.08,0.42,6.188,4.870,14.610,0.118,0.264,0.957,1,0,95.82,,,,,,,Random,N/A
1.54,0.07,0.39,-0.09,0.41,6.188,4.412,15.470,0.138,0.305,0.942,1,0,97.15,,,,,,,Random,N/A
1.55,0.08,0.4,-0.08,0.42,6.188,4.011,16.444,0.159,0.324,0.933,1,0,93.83,,,,,,,Random,N/A
1.56,0.1,0.41,-0.09,0.43,6.131,3.667,17.361,0.169,0.315,0.934,1,0,85.19,,,,,,,Random,N/A
1.57,0.09,0.4,-0.1,0.43,6.073,3.380,18.163,0.17,0.329,0.929,1,0,74.63,,,,,,,Random,N/A
1.58,0.1,0.42,-0.12,0.45,6.073,3.209,18.908,0.159,0.337,0.928,1,0,66.22,,,,,,,Random,N/A
1.59,0.11,0.43,-0.13,0.46,6.016,3.094,19.538,0.125,0.411,0.903,1,0,56.24,,,,,,,Random,N/A
1.6,0.11,0.42,-0.14,0.46,6.016,2.979,20.111,0.136,0.345,0.929,1,0,48.36,,,,,,,Random,N/A
1.61,0.11,0.42,-0.14,0.46,5.959,2.807,20.569,0.143,0.346,0.927,1,0,41.7,,,,,,,Random,N/A
