Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
1.03,0.05,0.46,0.03,0.46,-2.521,-3.839,-10.657,0.132,-0.164,0.977,1,0,104.4,,,,,,,Random,N/A
1.04,0.06,0.47,0.03,0.47,-2.349,-4.813,-10.027,0.266,-0.15,0.952,1,0,119.23,,,,,,,Random,N/A
1.05,0.08,0.48,0.03,0.49,-1.948,-5.787,-9.339,0.369,-0.214,0.905,1,0,117.93,,,,,,,Random,N/A
1.06,0.1,0.47,0,0.48,-1.432,-6.474,-8.537,0.327,-0.194,0.925,1,0,104.25,,,,,,,Random,N/A
1.07,0.1,0.45,0,0.47,-0.917,-6.933,-7.620,0.232,-0.057,0.971,1,0,96.8,,,,,,,Random,N/A
1.08,0.1,0.44,-0.01,0.46,-0.573,-7.162,-6.875,0.163,0.048,0.985,1,0,95.12,,,,,,,Random,N/A
1.09,0.09,0.44,-0.01,0.45,-0.401,-7.448,-5.901,0.055,0.122,0.991,1,0,103.54,,,,,,,Random,N/A
1.1,0.08,0.43,-0.01,0.44,-0.458,-7.620,-4.756,-0.035,-0.006,0.999,1,0,127.34,,,,,,,Random,N/A
1.11,0.07,0.42,-0.02,0.43,-0.859,-7.907,-3.495,0.229,-0.253,0.94,1,0,157.06,,,,,,,Random,N/A
1.12,0.07,0.42,-0.01,0.42,-1.662,-8.480,-2.177,0.217,-0.335,0.917,1,0,172.62,,,,,,,Random,N/A
1.13,0.09,0.41,-0.01,0.42,-2.750,-8.881,-0.802,0.279,-0.24,0.93,1,0,169.86,,,,,,,Random,N/A
1.14,0.11,0.43,-0.03,0.44,-3.782,-9.339,0.516,0.373,-0.042,0.927,1,0,150.26,,,,,,,Random,N/A
1.15,0.11,0.43,-0.04,0.45,-4.698,-9.740,1.719,0.386,0.094,0.918,1,0,125.77,,,,,,,Random,N/A
1.16,0.13,0.42,-0.06,0.45,-5.214,-10.084,2.922,0.367,0.103,0.924,1,0,109.89,,,,,,,Random,N/A
1.17,0.14,0.43,-0.06,0.46,-5.329,-10.485,4.011,0.395,0.058,0.917,1,0,111.22,,,,,,,Random,N/A
1.18,0.14,0.44,-0.06,0.47,-5.042,-10.886,4.985,0.385,0.015,0.923,1,0,118.33,,,,,,,Random,N/A
1.19,0.14,0.46,-0.06,0.48,-4.469,-11.287,5.844,0.318,-0.019,0.948,1,0,121.65,,,,,,,Random,N/A
1.2,0.14,0.5,-0.07,0.52,-3.552,-11.746,6.646,0.085,-0.097,0.992,1,0,118.7,,,,,,,Random,N/A
1.21,0.13,0.52,-0.07,0.54,-2.922,-12.147,6.990,0.027,-0.084,0.996,1,0,113.34,,,,,,,Random,N/A
1.22,0.14,0.54,-0.08,0.57,-2.292,-13.006,7.105,0.055,-0.088,0.995,1,0,136.97,,,,,,,Random,N/A
1.23,0.16,0.54,-0.08,0.57,-1.833,-14.324,6.818,0.263,0.005,0.965,1,0,161.39,,,,,,,Random,N/A
1.24,0.17,0.55,-0.1,0.58,-1.375,-15.814,6.131,0.361,0.144,0.921,1,0,149.66,,,,,,,Random,N/A
1.25,0.15,0.55,-0.11,0.58,-0.917,-17.131,5.443,0.343,0.154,0.926,1,0,149.98,,,,,,,Random,N/A
1.26,0.12,0.55,-0.1,0.58,-0.344,-18.392,4.584,0.412,0.063,0.909,1,0,146.35,,,,,,,Random,N/A
1.27,0.13,0.55,-0.09,0.57,0.229,-19.595,3.552,0.484,0.046,0.874,1,0,137.35,,,,,,,Random,N/A
1.28,0.11,0.55,-0.07,0.56,0.802,-20.684,2.636,0.503,0.016,0.864,1,0,132.3,,,,,,,Random,N/A
1.29,0.09,0.55,-0.05,0.56,1.203,-21.887,1.833,0.442,-0.004,0.897,1,0,113.73,,,,,,,Random,N/A
1.3,0.08,0.54,-0.03,0.54,1.432,-22.861,1.146,0.404,0.027,0.914,1,0,91.89,,,,,,,Random,N/A
1.31,0.09,0.53,-0.04,0.53,1.432,-23.663,0.688,0.381,0.052,0.923,1,0,79.96,,,,,,,Random,N/A
1.32,0.1,0.51,-0.04,0.52,1.318,-24.293,0.229,0.349,0.066,0.935,1,0,67.53,,,,,,,Random,N/A
1.33,0.14,0.49,-0.03,0.51,1.203,-24.637,0.000,0.426,0.083,0.901,1,0,59.93,,,,,,,Random,N/A
1.34,0.18,0.48,-0.03,0.52,1.089,-25.038,-0.229,0.44,0.036,0.897,1,0,55.46,,,,,,,Random,N/A
1.35,0.2,0.47,-0.02,0.51,1.031,-25.497,-0.573,0.48,0.032,0.877,1,0,56.87,,,,,,,Random,N/A
1.36,0.19,0.47,-0.02,0.51,0.974,-25.840,-0.974,0.508,0.086,0.857,1,0,56.23,,,,,,,Random,N/A
1.37,0.2,0.47,0,0.51,0.917,-26.070,-1.375,0.478,0.053,0.876,1,0,61.98,,,,,,,Random,N/A
1.38,0.21,0.46,0,0.51,0.745,-26.184,-1.891,0.458,0.046,0.888,1,0,69.66,,,,,,,Random,N/A
1.39,0.21,0.46,0.01,0.5,0.573,-26.241,-2.406,0.442,0.035,0.897,1,0,75.55,,,,,,,Random,N/A
1.4,0.21,0.46,0.02,0.5,0.344,-26.184,-2.922,0.446,-0.072,0.892,1,0,79.89,,,,,,,Random,N/A
1.41,0.24,0.45,0.04,0.51,0.286,-26.241,-3.839,0.582,-0.309,0.752,1,0,82.6,,,,,,,Random,N/A
1.42,0.25,0.45,0.05,0.52,0.344,-26.413,-4.698,0.589,-0.415,0.693,1,0,73.69,,,,,,,Random,N/A
1.43,0.28,0.43,0.08,0.52,0.458,-26.413,-5.558,0.604,-0.34,0.721,1,0,57.08,,,,,,,Random,N/A
1.44,0.29,0.44,0.09,0.53,0.688,-26.299,-6.303,0.611,-0.299,0.733,1,0,43.56,,,,,,,Random,N/A
1.45,0.28,0.43,0.1,0.52,0.917,-26.070,-6.589,0.603,-0.243,0.76,1,0,55.7,,,,,,,Random,N/A
1.46,0.28,0.42,0.12,0.52,1.089,-25.554,-6.704,0.565,-0.21,0.798,1,0,66.92,,,,,,,Random,N/A
1.47,0.28,0.42,0.12,0.52,1.203,-24.981,-6.589,0.521,-0.196,0.831,1,0,71.63,,,,,,,Random,N/A
1.48,0.28,0.42,0.13,0.52,1.318,-24.408,-6.474,0.468,-0.229,0.853,1,0,70.55,,,,,,,Random,N/A
1.49,0.3,0.42,0.14,0.53,1.547,-23.835,-6.417,0.452,-0.245,0.858,1,0,70.34,,,,,,,Random,N/A
1.5,0.3,0.42,0.15,0.54,1.948,-23.262,-6.589,0.43,-0.212,0.877,1,0,71.9,,,,,,,Random,N/A
1.51,0.31,0.42,0.17,0.55,2.521,-22.746,-6.933,0.378,-0.17,0.91,1,0,73.56,,,,,,,Random,N/A
1.52,0.31,0.43,0.19,0.56,3.151,-22.288,-7.391,0.373,-0.185,0.909,1,0,77.28,,,,,,,Random,N/A
1.53,0.3,0.44,0.18,0.56,3.953,-21.887,-7.907,0.385,-0.245,0.89,1,0,81.05,,,,,,,Random,N/A
1.54,0.27,0.44,0.18,0.55,4.756,-21.543,-8.365,0.379,-0.243,0.893,1,0,82.84,,,,,,,Random,N/A
1.55,0.26,0.46,0.18,0.56,5.558,-21.142,-8.766,0.404,-0.196,0.894,1,0,81.63,,,,,,,Random,N/A
1.56,0.24,0.47,0.2,0.57,6.303,-20.741,-8.995,0.436,-0.225,0.871,1,0,79.25,,,,,,,Random,N/A
1.57,0.23,0.48,0.2,0.57,7.105,-20.225,-9.167,0.482,-0.215,0.85,1,0,81.07,,,,,,,Random,N/A
1.58,0.22,0.48,0.22,0.57,7.506,-19.824,-9.167,0.479,-0.182,0.859,1,0,79.48,,,,,,,Random,N/A
1.59,0.21,0.48,0.21,0.57,7.850,-19.251,-9.053,0.425,-0.134,0.895,1,0,74.83,,,,,,,Random,N/A
1.6,0.18,0.47,0.23,0.56,8.021,-18.678,-8.881,0.372,-0.105,0.922,1,0,69.3,,,,,,,Random,N/A
1.61,0.18,0.47,0.25,0.57,8.079,-18.105,-8.652,0.323,-0.125,0.938,1,0,60.65,,,,,,,Random,N/A
1.62,0.17,0.46,0.27,0.56,8.021,-17.533,-8.480,0.27,-0.158,0.95,1,0,56.54,,,,,,,Random,N/A
1.63,0.17,0.47,0.27,0.56,7.964,-16.902,-8.365,0.197,-0.123,0.973,1,0,55.89,,,,,,,Random,N/A
1.64,0.17,0.45,0.28,0.56,7.792,-16.272,-8.251,0.158,-0.065,0.985,1,0,50.88,,,,,,,Random,N/A
1.65,0.15,0.44,0.28,0.55,7.620,-15.699,-8.079,0.145,-0.051,0.988,1,0,48.32,,,,,,,Random,N/A
1.66,0.15,0.45,0.3,0.57,7.391,-15.183,-7.907,0.121,-0.045,0.992,1,0,48.74,,,,,,,Random,N/A
1.67,0.15,0.46,0.28,0.56,7.219,-14.610,-7.735,0.108,-0.083,0.991,1,0,46.08,,,,,,,Random,N/A
1.68,0.14,0.46,0.29,0.57,7.047,-14.095,-7.563,0.137,-0.127,0.982,1,0,45.02,,,,,,,Random,N/A
1.69,0.13,0.46,0.3,0.57,6.875,-13.465,-7.448,0.189,-0.191,0.963,1,0,45.66,,,,,,,Random,N/A
1.7,0.11,0.46,0.3,0.56,6.761,-13.121,-7.334,0.22,-0.22,0.95,1,0,49.16,,,,,,,Random,N/A
1.71,0.11,0.45,0.32,0.56,6.646,-12.720,-7.105,0.224,-0.218,0.95,1,0,51.91,,,,,,,Random,N/A
1.72,0.11,0.45,0.31,0.56,6.474,-12.433,-6.818,0.222,-0.198,0.955,1,0,54.96,,,,,,,Random,N/A
1.73,0.12,0.44,0.3,0.55,6.303,-12.147,-6.474,0.231,-0.207,0.951,1,0,57.12,,,,,,,Random,N/A
1.74,0.11,0.43,0.3,0.54,6.188,-11.918,-6.073,0.232,-0.196,0.953,1,0,62.76,,,,,,,Random,N/A
1.75,0.1,0.43,0.3,0.54,6.016,-11.688,-5.558,0.24,-0.217,0.946,1,0,71.32,,,,,,,Random,N/A
1.76,0.1,0.44,0.3,0.55,5.844,-11.516,-4.985,0.23,-0.245,0.942,1,0,81.31,,,,,,,Random,N/A
1.77,0.1,0.46,0.3,0.56,5.672,-11.287,-4.297,0.184,-0.224,0.957,1,0,91.2,,,,,,,Random,N/A
1.78,0.09,0.46,0.28,0.55,5.500,-10.943,-3.495,0.18,-0.12,0.976,1,0,100.41,,,,,,,Random,N/A
1.79,0.09,0.47,0.28,0.55,5.214,-10.542,-2.693,0.22,-0.065,0.973,1,0,102.42,,,,,,,Random,N/A
1.8,0.1,0.47,0.29,0.56,4.870,-10.141,-1.833,0.233,-0.064,0.97,1,0,103.85,,,,,,,Random,N/A
1.81,0.11,0.47,0.27,0.55,4.469,-9.626,-0.859,0.21,-0.027,0.977,1,0,103.9,,,,,,,Random,N/A
1.82,0.11,0.48,0.25,0.55,4.183,-9.225,-0.229,0.187,-0.003,0.982,1,0,98.55,,,,,,,Random,N/A
1.83,0.11,0.49,0.23,0.55,3.896,-8.594,0.516,0.113,0.029,0.993,1,0,95.31,,,,,,,Random,N/A
1.84,0.11,0.5,0.23,0.56,3.610,-7.907,1.318,0.073,0.049,0.996,1,0,91.78,,,,,,,Random,N/A
1.85,0.1,0.51,0.24,0.57,3.438,-7.219,2.005,0.056,0.055,0.997,1,0,85.3,,,,,,,Random,N/A
1.86,0.1,0.52,0.21,0.57,3.323,-6.532,2.636,0.075,0.036,0.997,1,0,79.96,,,,,,,Random,N/A
1.87,0.1,0.52,0.2,0.57,3.323,-5.959,3.151,0.135,-0.004,0.991,1,0,74.46,,,,,,,Random,N/A
1.88,0.1,0.51,0.18,0.56,3.438,-5.558,3.667,0.072,-0.046,0.996,1,0,78.17,,,,,,,Random,N/A
1.89,0.09,0.52,0.16,0.55,3.495,-5.099,4.183,0.176,-0.043,0.984,1,0,76.62,,,,,,,Random,N/A
1.9,0.07,0.52,0.14,0.54,3.438,-4.870,4.756,0.174,-0.102,0.98,1,0,72.77,,,,,,,Random,N/A
1.91,0.08,0.52,0.13,0.54,3.266,-5.042,5.386,0.145,0.036,0.989,1,0,95.38,,,,,,,Random,N/A
1.92,0.08,0.5,0.11,0.51,2.750,-5.558,6.131,0.101,0.197,0.975,1,0,104.47,,,,,,,Random,N/A
1.93,0.07,0.49,0.08,0.5,2.063,-6.131,6.933,0.175,0.258,0.95,1,0,107.11,,,,,,,Random,N/A
