Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Label,Technique
10.64,0.7,0.02,4.61,4.67,-5.214,62.223,9.282,-0.131,0.892,0.432,1,0,6.31,-5.478,-2.19,-2.243,-0.314,-0.11,-0.222,Strumming,Incorrect
10.65,0.55,-0.13,4.03,4.07,-5.214,62.281,9.282,-0.133,0.891,0.434,1,0,7.01,-4.959,0.786,-4.898,-0.314,-0.11,-0.222,Strumming,Incorrect
10.66,0.5,-0.22,3.63,3.67,-5.271,62.281,9.225,-0.149,0.889,0.434,1,0,9.8,-5.089,0.923,-8.324,-0.314,-0.11,-0.222,Strumming,Incorrect
10.67,0.48,-0.31,3.07,3.13,-5.271,62.281,9.282,-0.143,0.894,0.425,1,0,15.66,-8.987,-4.936,-11.841,-0.314,-0.11,-0.222,Strumming,Incorrect
10.68,0.44,-0.4,2.65,2.71,-5.386,62.281,9.339,-0.172,0.891,0.421,1,0,20.48,-11.681,-10.666,-13.008,-0.314,-0.11,-0.222,Strumming,Incorrect
10.69,0.36,-0.49,1.98,2.07,-5.558,62.223,9.454,-0.178,0.892,0.415,1,0,21.17,-10.422,-13.542,-12.489,-0.314,-0.11,-0.222,Strumming,Incorrect
10.7,0.28,-0.54,1.63,1.74,-5.730,62.166,9.511,-0.16,0.89,0.427,1,0,21.58,-5.325,-17.143,-11.971,-0.314,-0.11,-0.222,Strumming,Incorrect
10.71,0.27,-0.6,1.15,1.32,-5.901,62.223,9.511,-0.152,0.89,0.43,1,0,17.18,2.464,-11.749,-12.283,-0.314,-0.11,-0.222,Strumming,Incorrect
10.72,0.18,-0.57,0.87,1.05,-6.016,62.281,9.511,-0.166,0.885,0.436,1,0,19.1,10.422,-9.476,-12.901,-0.314,-0.11,-0.222,Strumming,Incorrect
10.73,0.16,-0.5,0.51,0.73,-6.131,62.510,9.568,-0.145,0.888,0.436,1,0,28.25,25.04,-3.09,-12.718,-0.314,-0.11,-0.222,Strumming,Incorrect
10.74,0.17,-0.49,0.3,0.6,-6.188,62.853,9.626,-0.16,0.873,0.46,1,0,39.66,37.17,4.929,-12.909,-0.314,-0.11,-0.222,Strumming,Incorrect
10.75,0.17,-0.48,0.13,0.53,-6.245,63.140,9.740,-0.176,0.88,0.44,1,0,47.14,44.495,9.567,-12.268,-0.337,-0.101,-0.214,Strumming,Incorrect
10.76,0.1,-0.45,-0.11,0.47,-6.188,63.656,9.969,-0.192,0.881,0.433,1,0,49.33,46.692,10.681,-11.818,-0.337,-0.101,-0.214,Strumming,Incorrect
10.77,0.09,-0.41,-0.26,0.49,-6.131,64.114,10.256,-0.199,0.89,0.411,1,0,46.35,44.037,7.637,-12.26,-0.337,-0.101,-0.214,Strumming,Incorrect
10.78,0.09,-0.37,-0.39,0.54,-6.131,64.630,10.428,-0.227,0.891,0.394,1,0,43.06,40.871,3.204,-13.184,-0.337,-0.101,-0.214,Strumming,Incorrect
10.79,0.09,-0.32,-0.44,0.55,-6.188,65.031,10.657,-0.241,0.891,0.385,1,0,42.05,39.383,-0.252,-14.74,-0.337,-0.101,-0.214,Strumming,Incorrect
10.8,0.05,-0.2,-0.52,0.56,-6.245,65.432,10.943,-0.241,0.87,0.43,1,0,43.24,39.925,-2.251,-16.449,-0.337,-0.101,-0.214,Strumming,Incorrect
10.81,0,-0.17,-0.51,0.54,-6.360,65.776,11.173,-0.246,0.857,0.452,1,0,44.55,40.573,0.526,-18.394,-0.337,-0.101,-0.214,Strumming,Incorrect
10.82,0.03,-0.12,-0.57,0.58,-6.417,66.062,11.345,-0.24,0.849,0.47,1,0,43.3,38.818,-1.045,-19.15,-0.337,-0.101,-0.214,Strumming,Incorrect
10.83,-0.01,-0.13,-0.62,0.63,-6.532,66.349,11.574,-0.223,0.834,0.504,1,0,39.46,36.118,-3.189,-15.579,-0.337,-0.101,-0.214,Strumming,Incorrect
10.84,-0.07,-0.14,-0.6,0.62,-6.646,66.635,11.688,-0.222,0.826,0.517,1,0,34.21,32.829,-3.487,-8.957,-0.337,-0.101,-0.214,Strumming,Incorrect
10.85,-0.06,-0.16,-0.54,0.57,-6.704,66.864,11.746,-0.224,0.821,0.524,1,0,27.95,27.405,-5.211,-1.816,-0.337,-0.101,-0.214,Strumming,Incorrect
10.86,-0.02,-0.15,-0.56,0.58,-6.818,66.979,11.746,-0.223,0.819,0.529,1,0,20.47,18.608,-7.584,3.899,-0.337,-0.101,-0.214,Strumming,Incorrect
10.87,-0.02,-0.2,-0.51,0.55,-6.875,67.036,11.688,-0.207,0.836,0.508,1,0,14.83,7.79,-9.949,7.767,-0.328,-0.096,-0.246,Strumming,Incorrect
10.88,-0.02,-0.26,-0.51,0.57,-6.933,67.036,11.574,-0.214,0.846,0.489,1,0,16.38,-2.235,-13.741,8.636,-0.328,-0.096,-0.246,Strumming,Incorrect
10.89,0.03,-0.37,-0.44,0.57,-7.105,66.864,11.402,-0.197,0.845,0.497,1,0,22.89,-7.332,-20.447,7.225,-0.328,-0.096,-0.246,Strumming,Incorrect
10.9,0.04,-0.41,-0.39,0.56,-7.277,66.635,11.287,-0.189,0.827,0.529,1,0,23.13,-9.59,-20.363,5.348,-0.328,-0.096,-0.246,Strumming,Incorrect
10.91,0.09,-0.52,-0.27,0.59,-7.448,66.463,11.173,-0.176,0.822,0.542,1,0,22.35,-9.453,-19.928,3.616,-0.328,-0.096,-0.246,Strumming,Incorrect
10.92,0.08,-0.59,-0.24,0.65,-7.620,66.234,11.058,-0.176,0.816,0.551,1,0,18.69,-6.279,-17.418,2.548,-0.328,-0.096,-0.246,Strumming,Incorrect
10.93,0.08,-0.69,-0.08,0.7,-7.792,66.062,10.943,-0.172,0.811,0.559,1,0,11.72,-1.419,-11.398,2.319,-0.328,-0.096,-0.246,Strumming,Incorrect
10.94,0.06,-0.78,-0.01,0.78,-7.907,65.947,10.886,-0.17,0.799,0.577,1,0,7.1,-0.954,-6.76,1.968,-0.328,-0.096,-0.246,Strumming,Incorrect
10.95,0.11,-0.87,0.07,0.88,-7.964,65.833,10.829,-0.144,0.8,0.582,1,0,8.79,-1.266,-8.446,2.075,-0.328,-0.096,-0.246,Strumming,Incorrect
10.96,0.14,-0.96,0.26,1.01,-8.021,65.776,10.772,-0.164,0.811,0.562,1,0,4.17,-0.618,-1.556,3.815,-0.328,-0.096,-0.246,Strumming,Incorrect
10.97,0.17,-1.04,0.52,1.18,-8.021,65.661,10.714,-0.154,0.828,0.539,1,0,7.23,0.366,-0.992,7.149,-0.328,-0.096,-0.246,Strumming,Incorrect
10.98,0.14,-1.09,0.67,1.28,-8.021,65.604,10.600,-0.164,0.843,0.512,1,0,10.12,-0.32,-1.564,9.995,-0.328,-0.096,-0.246,Strumming,Incorrect
10.99,0.15,-1.1,0.82,1.38,-8.021,65.546,10.542,-0.176,0.852,0.493,1,0,11.23,-1.221,-1.015,11.116,-0.328,-0.096,-0.246,Strumming,Incorrect
11,0.15,-1.19,1.06,1.6,-7.964,65.432,10.371,-0.169,0.884,0.437,1,0,13.84,-3.326,-2.892,13.115,-0.326,-0.104,-0.237,Strumming,Incorrect
11.01,0.15,-1.19,1.23,1.72,-7.964,65.317,10.199,-0.174,0.896,0.409,1,0,12.69,-1.686,-3.174,12.169,-0.326,-0.104,-0.237,Strumming,Incorrect
11.02,0.28,-1.22,1.56,2,-7.964,65.375,10.027,-0.17,0.907,0.385,1,0,9.5,2.09,-2.274,8.98,-0.326,-0.104,-0.237,Strumming,Incorrect
11.03,0.34,-1.24,1.78,2.19,-7.907,65.489,9.912,-0.161,0.916,0.368,1,0,7.62,6.34,0.275,4.227,-0.326,-0.104,-0.237,Strumming,Incorrect
11.04,0.47,-1.26,2.09,2.49,-7.907,65.661,9.912,-0.162,0.909,0.385,1,0,9.18,9.155,0.732,-0.084,-0.326,-0.104,-0.237,Strumming,Incorrect
11.05,0.48,-1.27,2.32,2.69,-7.850,65.833,9.855,-0.167,0.905,0.391,1,0,11.79,10.956,3.777,-2.151,-0.326,-0.104,-0.237,Strumming,Incorrect
11.06,0.56,-1.33,2.68,3.04,-7.792,66.005,9.855,-0.167,0.906,0.389,1,0,11.22,10.01,4.807,-1.625,-0.326,-0.104,-0.237,Strumming,Incorrect
11.07,0.61,-1.3,2.88,3.22,-7.735,66.234,9.912,-0.174,0.905,0.389,1,0,8.66,6.943,5.157,-0.435,-0.326,-0.104,-0.237,Strumming,Incorrect
11.08,0.66,-1.33,3.16,3.49,-7.735,66.291,9.912,-0.163,0.896,0.413,1,0,4.72,1.93,4.074,1.411,-0.326,-0.104,-0.237,Strumming,Incorrect
11.09,0.72,-1.32,3.32,3.64,-7.678,66.234,9.912,-0.18,0.895,0.408,1,0,6.94,-2.502,4.684,4.471,-0.326,-0.104,-0.237,Strumming,Incorrect
11.1,0.76,-1.34,3.59,3.91,-7.620,66.177,9.912,-0.196,0.905,0.377,1,0,12.79,-5.379,8.926,7.416,-0.326,-0.104,-0.237,Strumming,Incorrect
11.11,0.8,-1.34,3.68,4,-7.506,66.234,9.969,-0.186,0.91,0.372,1,0,12.86,-6.233,7.896,8.003,-0.326,-0.104,-0.237,Strumming,Incorrect
11.12,0.81,-1.32,3.82,4.12,-7.391,66.234,9.969,-0.182,0.909,0.376,1,0,13.1,-5.852,8.583,7.98,-0.333,-0.101,-0.251,Strumming,Incorrect
11.13,0.9,-1.25,3.9,4.19,-7.219,66.291,9.969,-0.171,0.902,0.397,1,0,10.13,-1.968,8.247,5.547,-0.333,-0.101,-0.251,Strumming,Incorrect
11.14,0.97,-1.24,4,4.3,-7.162,66.234,9.855,-0.174,0.902,0.396,1,0,10.24,1.312,9.529,3.502,-0.333,-0.101,-0.251,Strumming,Incorrect
11.15,0.99,-1.2,4.23,4.51,-7.047,66.349,9.969,-0.179,0.906,0.385,1,0,10.95,3.143,10.178,2.548,-0.333,-0.101,-0.251,Strumming,Incorrect
11.16,1.04,-1.19,4.3,4.58,-6.933,66.463,10.027,-0.174,0.904,0.39,1,0,9.74,3.448,8.858,2.129,-0.333,-0.101,-0.251,Strumming,Incorrect
11.17,1.08,-1.14,4.41,4.68,-6.818,66.520,10.027,-0.178,0.897,0.404,1,0,9.94,3.777,8.98,1.991,-0.333,-0.101,-0.251,Strumming,Incorrect
11.18,1.08,-1.09,4.52,4.78,-6.761,66.520,10.084,-0.178,0.901,0.395,1,0,9.66,3.143,8.965,1.732,-0.333,-0.101,-0.251,Strumming,Incorrect
11.19,1.12,-1,4.65,4.88,-6.704,66.463,10.141,-0.174,0.901,0.398,1,0,6.26,0.984,5.661,2.495,-0.333,-0.101,-0.251,Strumming,Incorrect
11.2,1.18,-0.89,4.78,5,-6.646,66.406,10.141,-0.179,0.899,0.4,1,0,5.97,-2.609,2.35,4.829,-0.333,-0.101,-0.251,Strumming,Incorrect
11.21,1.2,-0.85,4.92,5.13,-6.646,66.291,10.141,-0.183,0.901,0.393,1,0,10.1,-6.714,0.107,7.545,-0.333,-0.101,-0.251,Strumming,Incorrect
11.22,1.21,-0.82,5.07,5.27,-6.589,66.291,10.141,-0.165,0.904,0.395,1,0,15.22,-10.582,-3.418,10.391,-0.333,-0.101,-0.251,Strumming,Incorrect
11.23,1.19,-0.76,5.13,5.32,-6.589,66.177,9.912,-0.146,0.9,0.411,1,0,18.43,-11.803,-6.111,12.772,-0.333,-0.101,-0.251,Strumming,Incorrect
11.24,1.16,-0.67,5.17,5.35,-6.589,66.062,9.740,-0.15,0.9,0.41,1,0,19.48,-12.199,-6.424,13.756,-0.333,-0.108,-0.244,Strumming,Incorrect
11.25,1.2,-0.63,5.3,5.48,-6.589,65.833,9.454,-0.156,0.9,0.407,1,0,17.23,-11.391,-3.571,12.428,-0.333,-0.108,-0.244,Strumming,Incorrect
11.26,1.19,-0.55,5.44,5.59,-6.589,65.661,9.225,-0.148,0.888,0.435,1,0,14.95,-11.459,-4.41,8.537,-0.333,-0.108,-0.244,Strumming,Incorrect
11.27,1.19,-0.49,5.48,5.63,-6.589,65.489,9.110,-0.151,0.886,0.439,1,0,15.57,-12.939,-5.356,6.813,-0.333,-0.108,-0.244,Strumming,Incorrect
11.28,1.25,-0.47,5.52,5.68,-6.646,65.260,8.995,-0.143,0.897,0.418,1,0,14.82,-12.604,-3.876,6.775,-0.333,-0.108,-0.244,Strumming,Incorrect
11.29,1.3,-0.48,5.55,5.72,-6.646,65.145,8.824,-0.154,0.899,0.411,1,0,11.05,-9.903,-1.457,4.669,-0.333,-0.108,-0.244,Strumming,Incorrect
11.3,1.32,-0.41,5.6,5.77,-6.646,65.088,8.824,-0.152,0.895,0.42,1,0,6.69,-5.73,3.403,0.58,-0.333,-0.108,-0.244,Strumming,Incorrect
11.31,1.33,-0.38,5.65,5.81,-6.589,64.973,8.824,-0.154,0.894,0.42,1,0,8.01,-2.838,6.859,-3.014,-0.333,-0.108,-0.244,Strumming,Incorrect
11.32,1.31,-0.31,5.68,5.84,-6.532,64.916,8.938,-0.153,0.897,0.414,1,0,8.86,-1.938,8.415,-1.999,-0.333,-0.108,-0.244,Strumming,Incorrect
11.33,1.37,-0.28,5.92,6.08,-6.474,64.973,8.938,-0.143,0.903,0.406,1,0,7.48,-2.998,6.851,0.031,-0.333,-0.108,-0.244,Strumming,Incorrect
11.34,1.38,-0.27,6.02,6.19,-6.417,65.031,8.881,-0.157,0.904,0.398,1,0,7.81,-5.241,5.737,0.816,-0.333,-0.108,-0.244,Strumming,Incorrect
11.35,1.43,-0.15,5.98,6.15,-6.360,65.088,8.938,-0.152,0.897,0.416,1,0,9.68,-9.346,1.846,1.724,-0.333,-0.108,-0.244,Strumming,Incorrect
11.36,1.51,-0.11,5.95,6.13,-6.303,64.973,8.824,-0.13,0.88,0.456,1,0,19.28,-17.921,-5.508,4.478,-0.338,-0.12,-0.229,Strumming,Incorrect
11.37,1.51,-0.06,6.01,6.2,-6.360,64.687,8.709,-0.142,0.909,0.391,1,0,28.36,-23.178,-12.52,10.506,-0.338,-0.12,-0.229,Strumming,Incorrect
11.38,1.53,0.03,6.12,6.31,-6.417,64.515,8.537,-0.149,0.913,0.38,1,0,26.85,-19.981,-13.374,11.94,-0.338,-0.12,-0.229,Strumming,Incorrect
11.39,1.5,0.09,6.22,6.4,-6.474,64.400,8.365,-0.169,0.907,0.386,1,0,22.61,-16.159,-12.901,9.148,-0.338,-0.12,-0.229,Strumming,Incorrect
11.4,1.54,0.11,6.26,6.45,-6.532,64.343,8.308,-0.188,0.906,0.38,1,0,12.85,-11.322,-5.127,3.281,-0.338,-0.12,-0.229,Strumming,Incorrect
11.41,1.5,0.16,6.33,6.51,-6.532,64.286,8.365,-0.19,0.908,0.373,1,0,7.16,-6.21,1.64,-3.174,-0.338,-0.12,-0.229,Strumming,Incorrect
11.42,1.47,0.21,6.41,6.58,-6.532,64.343,8.422,-0.195,0.904,0.38,1,0,8.22,-2.64,4.013,-6.668,-0.338,-0.12,-0.229,Strumming,Incorrect
11.43,1.48,0.25,6.43,6.6,-6.532,64.343,8.594,-0.198,0.891,0.408,1,0,8.66,-2.197,5.272,-6.516,-0.338,-0.12,-0.229,Strumming,Incorrect
11.44,1.52,0.27,6.49,6.67,-6.474,64.400,8.766,-0.189,0.886,0.424,1,0,8.51,-3.51,6.18,-4.684,-0.338,-0.12,-0.229,Strumming,Incorrect
11.45,1.48,0.25,6.56,6.73,-6.474,64.343,8.938,-0.185,0.882,0.433,1,0,9.25,-4.929,7.355,-2.67,-0.338,-0.12,-0.229,Strumming,Incorrect
11.46,1.4,0.32,6.68,6.83,-6.417,64.229,9.110,-0.162,0.875,0.457,1,0,8.98,-7.103,5.493,0.153,-0.338,-0.12,-0.229,Strumming,Incorrect
11.47,1.37,0.34,6.79,6.93,-6.360,64.114,9.110,-0.138,0.868,0.476,1,0,10.8,-9.613,3.609,3.334,-0.338,-0.12,-0.229,Strumming,Incorrect
11.48,1.34,0.36,6.81,6.95,-6.360,63.942,9.053,-0.122,0.855,0.504,1,0,15.25,-14.053,2.312,5.455,-0.338,-0.12,-0.229,Strumming,Incorrect
11.49,1.29,0.39,6.88,7.01,-6.303,63.713,8.995,-0.116,0.854,0.507,1,0,21.88,-20.287,2.533,7.805,-0.337,-0.094,-0.224,Strumming,Incorrect
11.5,1.24,0.47,6.94,7.07,-6.245,63.426,8.881,-0.118,0.867,0.484,1,0,25.21,-23.621,1.556,8.667,-0.337,-0.094,-0.224,Strumming,Incorrect
11.51,1.23,0.51,7.03,7.15,-6.245,63.140,8.709,-0.097,0.886,0.454,1,0,26.24,-23.476,-2.449,11.467,-0.337,-0.094,-0.224,Strumming,Incorrect
11.52,1.28,0.49,7.06,7.19,-6.188,62.911,8.537,-0.145,0.896,0.42,1,0,23.65,-16.06,-1.709,17.281,-0.337,-0.094,-0.224,Strumming,Incorrect
11.53,1.29,0.54,7.05,7.19,-6.073,62.853,8.365,-0.136,0.889,0.437,1,0,16.55,-8.43,5.859,12.978,-0.337,-0.094,-0.224,Strumming,Incorrect
11.54,1.28,0.58,7.06,7.2,-5.959,62.911,8.251,-0.149,0.897,0.416,1,0,13.92,-3.197,13.092,3.479,-0.337,-0.094,-0.224,Strumming,Incorrect
11.55,1.28,0.65,7.16,7.3,-5.844,62.968,8.308,-0.175,0.908,0.38,1,0,17.2,0.191,17.166,-1.03,-0.337,-0.094,-0.224,Strumming,Incorrect
11.56,1.28,0.65,7.22,7.37,-5.672,63.083,8.422,-0.185,0.917,0.352,1,0,16.76,1.488,16.64,-1.312,-0.337,-0.094,-0.224,Strumming,Incorrect
11.57,1.3,0.73,7.21,7.36,-5.500,63.197,8.537,-0.199,0.918,0.342,1,0,13.54,1.152,13.466,-0.809,-0.337,-0.094,-0.224,Strumming,Incorrect
11.58,1.27,0.75,7.25,7.4,-5.386,63.312,8.652,-0.192,0.914,0.359,1,0,6.87,-2.052,6.554,-0.114,-0.337,-0.094,-0.224,Strumming,Incorrect
11.59,1.27,0.77,7.24,7.39,-5.329,63.369,8.709,-0.199,0.917,0.347,1,0,7.35,-6.821,0.954,2.556,-0.337,-0.094,-0.224,Strumming,Incorrect
11.6,1.25,0.77,7.23,7.37,-5.329,63.369,8.709,-0.19,0.92,0.344,1,0,13.1,-11.101,-3.929,5.737,-0.337,-0.094,-0.224,Strumming,Incorrect
11.61,1.27,0.78,7.23,7.38,-5.329,63.369,8.709,-0.178,0.917,0.358,1,0,15.47,-12.939,-5.379,6.554,-0.337,-0.094,-0.224,Strumming,Incorrect
11.62,1.17,0.86,7.13,7.27,-5.329,63.255,8.594,-0.164,0.91,0.38,1,0,19.16,-16.472,-7.225,6.615,-0.307,-0.123,-0.226,Strumming,Incorrect
11.63,1.12,0.87,7.04,7.19,-5.329,63.197,8.537,-0.149,0.912,0.381,1,0,19.29,-17.7,-5.226,5.623,-0.307,-0.123,-0.226,Strumming,Incorrect
11.64,1.03,0.87,6.93,7.06,-5.329,63.083,8.480,-0.145,0.917,0.372,1,0,18.79,-18.051,-2.495,4.601,-0.307,-0.123,-0.226,Strumming,Incorrect
11.65,0.94,0.84,6.73,6.84,-5.329,63.025,8.422,-0.139,0.923,0.358,1,0,18.22,-17.769,1.076,3.883,-0.307,-0.123,-0.226,Strumming,Incorrect
11.66,0.85,0.87,6.44,6.55,-5.271,62.911,8.365,-0.151,0.934,0.325,1,0,18.11,-17.41,4.044,2.945,-0.307,-0.123,-0.226,Strumming,Incorrect
11.67,0.79,0.83,6.24,6.34,-5.214,62.853,8.365,-0.139,0.943,0.302,1,0,18.38,-16.464,7.957,1.831,-0.307,-0.123,-0.226,Strumming,Incorrect
11.68,0.71,0.73,5.79,5.88,-5.099,62.796,8.422,-0.136,0.942,0.305,1,0,17.37,-14.267,9.911,-0.107,-0.307,-0.123,-0.226,Strumming,Incorrect
11.69,0.71,0.71,5.46,5.56,-5.042,62.739,8.480,-0.113,0.939,0.325,1,0,13.82,-10.986,7.538,-3.662,-0.307,-0.123,-0.226,Strumming,Incorrect
11.7,0.68,0.64,4.87,4.96,-4.985,62.739,8.480,-0.123,0.931,0.343,1,0,11.71,-8.461,2.556,-7.675,-0.307,-0.123,-0.226,Strumming,Incorrect
11.71,0.6,0.53,4.43,4.5,-4.985,62.739,8.594,-0.125,0.921,0.369,1,0,13.81,-7.553,-0.786,-11.536,-0.307,-0.123,-0.226,Strumming,Incorrect
11.72,0.56,0.4,3.77,3.83,-5.042,62.739,8.652,-0.134,0.913,0.386,1,0,18.12,-8.331,-5.943,-14.954,-0.307,-0.123,-0.226,Strumming,Incorrect
11.73,0.52,0.31,3.31,3.37,-5.157,62.739,8.766,-0.154,0.907,0.393,1,0,23,-10.124,-10.071,-18.028,-0.307,-0.123,-0.226,Strumming,Incorrect
11.74,0.47,0.2,2.86,2.9,-5.271,62.682,8.824,-0.164,0.904,0.394,1,0,25.4,-11.024,-12.177,-19.371,-0.321,-0.099,-0.209,Strumming,Incorrect
11.75,0.43,0.08,2.16,2.21,-5.558,62.624,8.995,-0.164,0.883,0.441,1,0,29.99,-9.636,-19.676,-20.477,-0.321,-0.099,-0.209,Strumming,Incorrect
11.76,0.39,-0.08,1.75,1.8,-5.844,62.510,9.110,-0.165,0.868,0.468,1,0,30.16,-6.34,-21.5,-20.172,-0.321,-0.099,-0.209,Strumming,Incorrect
11.77,0.3,-0.16,1.21,1.25,-6.131,62.338,9.282,-0.2,0.874,0.443,1,0,27.22,0.626,-17.479,-20.859,-0.321,-0.099,-0.209,Strumming,Incorrect
11.78,0.24,-0.21,0.85,0.9,-6.360,62.395,9.511,-0.22,0.876,0.429,1,0,30.2,15.343,-7.111,-25.017,-0.321,-0.099,-0.209,Strumming,Incorrect
11.79,0.17,-0.21,0.42,0.5,-6.532,62.567,9.798,-0.206,0.848,0.489,1,0,44.17,32.761,3.059,-29.465,-0.321,-0.099,-0.209,Strumming,Incorrect
11.8,0.13,-0.21,0.21,0.32,-6.646,62.853,10.141,-0.184,0.847,0.498,1,0,56.67,46.928,10.895,-29.846,-0.321,-0.099,-0.209,Strumming,Incorrect
11.81,0.08,-0.17,-0.1,0.22,-6.646,63.255,10.485,-0.185,0.839,0.511,1,0,60.5,52.483,13.138,-27.077,-0.321,-0.099,-0.209,Strumming,Incorrect
11.82,0.03,-0.11,-0.24,0.26,-6.704,63.656,10.772,-0.17,0.83,0.531,1,0,57.29,51.514,10.689,-22.675,-0.321,-0.099,-0.209,Strumming,Incorrect
11.83,-0.04,-0.1,-0.3,0.32,-6.704,64.114,11.001,-0.164,0.829,0.534,1,0,51.04,47.264,6.393,-18.166,-0.321,-0.099,-0.209,Strumming,Incorrect
11.84,-0.03,-0.05,-0.36,0.37,-6.761,64.458,11.173,-0.174,0.824,0.54,1,0,43.1,40.916,1.831,-13.42,-0.321,-0.099,-0.209,Strumming,Incorrect
11.85,-0.07,-0.04,-0.42,0.43,-6.818,64.744,11.230,-0.167,0.827,0.537,1,0,36.46,35.21,-4.456,-8.362,-0.321,-0.099,-0.209,Strumming,Incorrect
11.86,-0.02,0.03,-0.5,0.5,-6.933,65.031,11.287,-0.16,0.816,0.555,1,0,31.51,30.365,-7.782,-3.189,-0.328,-0.11,-0.239,Strumming,Incorrect
11.87,-0.01,0.06,-0.57,0.58,-6.990,65.203,11.230,-0.16,0.804,0.572,1,0,28.66,26.428,-10.994,1.389,-0.328,-0.11,-0.239,Strumming,Incorrect
11.88,0.03,0.06,-0.49,0.49,-7.105,65.375,11.173,-0.166,0.799,0.579,1,0,26.38,23.972,-9.377,5.768,-0.328,-0.11,-0.239,Strumming,Incorrect
11.89,0,0.03,-0.44,0.45,-7.219,65.489,11.058,-0.153,0.814,0.56,1,0,24.56,21.843,-6.615,9.079,-0.328,-0.11,-0.239,Strumming,Incorrect
11.9,0,-0.02,-0.45,0.45,-7.219,65.661,10.943,-0.185,0.822,0.539,1,0,22.03,18.181,-6.264,10.742,-0.328,-0.11,-0.239,Strumming,Incorrect
11.91,0.05,-0.08,-0.4,0.41,-7.277,65.718,10.829,-0.207,0.841,0.5,1,0,17.84,12.619,-6.416,10.864,-0.328,-0.11,-0.239,Strumming,Incorrect
11.92,0.09,-0.24,-0.3,0.39,-7.277,65.718,10.714,-0.22,0.85,0.479,1,0,14.2,4.852,-9.789,9.064,-0.328,-0.11,-0.239,Strumming,Incorrect
11.93,0.1,-0.35,-0.25,0.44,-7.391,65.661,10.600,-0.218,0.847,0.484,1,0,16.03,-2.022,-14.503,6.523,-0.328,-0.11,-0.239,Strumming,Incorrect
11.94,0.1,-0.47,-0.17,0.51,-7.506,65.546,10.542,-0.204,0.829,0.521,1,0,20.05,-5.028,-18.89,4.448,-0.328,-0.11,-0.239,Strumming,Incorrect
11.95,0.13,-0.53,-0.04,0.55,-7.678,65.375,10.428,-0.204,0.807,0.553,1,0,17.57,-6.172,-16.098,3.403,-0.328,-0.11,-0.239,Strumming,Incorrect
11.96,0.13,-0.72,0.11,0.74,-7.792,65.203,10.313,-0.196,0.802,0.564,1,0,13.59,-6.302,-11.475,3.632,-0.328,-0.11,-0.239,Strumming,Incorrect
11.97,0.14,-0.85,0.22,0.89,-7.907,65.088,10.313,-0.192,0.8,0.568,1,0,11.88,-6.531,-9.071,4.013,-0.328,-0.11,-0.239,Strumming,Incorrect
11.98,0.19,-0.96,0.29,1.02,-7.964,64.973,10.256,-0.182,0.793,0.581,1,0,13.35,-9.117,-8.453,4.868,-0.328,-0.11,-0.239,Strumming,Incorrect
11.99,0.25,-1.17,0.52,1.31,-8.079,64.687,10.084,-0.149,0.779,0.61,1,0,17.09,-7.942,-14.069,5.577,-0.338,-0.103,-0.236,Strumming,Incorrect
12,0.28,-1.3,0.7,1.5,-8.136,64.572,10.027,-0.151,0.783,0.604,1,0,14.63,-6.47,-11.955,5.409,-0.338,-0.103,-0.236,Strumming,Incorrect
12.01,0.32,-1.39,1.01,1.75,-8.251,64.400,9.855,-0.133,0.811,0.569,1,0,9.37,-1.587,-6.783,6.271,-0.338,-0.103,-0.236,Strumming,Incorrect
12.02,0.33,-1.47,1.13,1.88,-8.308,64.286,9.798,-0.126,0.82,0.559,1,0,9.97,0.084,-7.53,6.538,-0.338,-0.103,-0.236,Strumming,Incorrect
12.03,0.27,-1.52,1.4,2.08,-8.365,64.229,9.626,-0.131,0.854,0.504,1,0,11.28,6.92,-6.897,5.63,-0.338,-0.103,-0.236,Strumming,Incorrect
12.04,0.29,-1.58,1.63,2.29,-8.422,64.229,9.568,-0.137,0.864,0.484,1,0,11.18,9.338,-3.998,4.677,-0.338,-0.103,-0.236,Strumming,Incorrect
12.05,0.34,-1.65,1.92,2.55,-8.422,64.286,9.454,-0.123,0.885,0.449,1,0,15.89,15.518,3.357,-0.542,-0.338,-0.103,-0.236,Strumming,Incorrect
12.06,0.35,-1.67,2.16,2.76,-8.422,64.343,9.397,-0.132,0.89,0.436,1,0,18.37,17.136,6.218,-2.243,-0.338,-0.103,-0.236,Strumming,Incorrect
12.07,0.39,-1.62,2.49,2.99,-8.365,64.630,9.397,-0.166,0.902,0.398,1,0,23.26,18.425,13.382,-4.73,-0.338,-0.103,-0.236,Strumming,Incorrect
12.08,0.35,-1.57,2.68,3.13,-8.251,64.802,9.454,-0.169,0.906,0.389,1,0,23.08,17.593,14.236,-4.539,-0.338,-0.103,-0.236,Strumming,Incorrect
12.09,0.34,-1.47,2.93,3.3,-8.079,65.145,9.626,-0.168,0.907,0.385,1,0,18.41,11.932,13.672,-3.105,-0.338,-0.103,-0.236,Strumming,Incorrect
12.1,0.37,-1.4,3.08,3.41,-8.021,65.260,9.626,-0.171,0.908,0.382,1,0,17.99,10.361,14.465,-2.625,-0.338,-0.103,-0.236,Strumming,Incorrect
