Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
1.16,-0.07,0.36,-0.29,0.47,199.88,10.845,14.695,-0.055,0.687,0.724,1,0,63.18,,,,,,,Random,N/A
1.17,-0.06,0.35,-0.29,0.46,199.561,10.429,15.146,-0.038,0.668,0.743,1,0,69.66,,,,,,,Random,N/A
1.18,-0.05,0.35,-0.28,0.45,199.229,9.917,15.577,-0.018,0.63,0.777,1,0,71.1,,,,,,,Random,N/A
1.19,-0.04,0.34,-0.28,0.44,198.895,9.358,15.971,0.011,0.649,0.761,1,0,68.94,,,,,,,Random,N/A
1.2,-0.02,0.34,-0.29,0.45,198.569,8.818,16.313,0.029,0.6,0.799,1,0,63.94,,,,,,,Random,N/A
1.21,-0.01,0.34,-0.28,0.44,198.252,8.272,16.573,0.061,0.584,0.809,1,0,59.08,,,,,,,Random,N/A
1.22,0,0.35,-0.27,0.44,197.974,7.735,16.744,0.085,0.587,0.805,1,0,52.82,,,,,,,Random,N/A
1.23,0,0.35,-0.26,0.43,197.877,7.526,16.786,0.097,0.586,0.804,1,0,50.1,,,,,,,Random,N/A
1.24,0.02,0.35,-0.25,0.43,197.599,6.83,16.825,0.123,0.585,0.802,1,0,44.9,,,,,,,Random,N/A
1.25,0.03,0.35,-0.25,0.43,197.467,6.372,16.742,0.134,0.583,0.801,1,0,44.83,,,,,,,Random,N/A
1.26,0.02,0.37,-0.26,0.46,197.377,5.924,16.605,0.141,0.58,0.802,1,0,46,,,,,,,Random,N/A
1.27,0.03,0.39,-0.26,0.47,197.322,5.482,16.432,0.148,0.586,0.797,1,0,46.59,,,,,,,Random,N/A
1.28,0.04,0.4,-0.26,0.48,197.293,5.047,16.241,0.15,0.578,0.802,1,0,46.91,,,,,,,Random,N/A
1.29,0.04,0.39,-0.24,0.46,197.272,4.609,16.049,0.147,0.558,0.817,1,0,46.83,,,,,,,Random,N/A
